trip	ORGname	sampleID	orientation	numberOrient	colorID	frameID	cameraID	species	location	inSitu	shitty	image	flash	best_image
1	IMG_1404	28391	right	r2	2	1	2	uni	boc	0	NA	28391uniboc-r2-s2-f1-c2-d0.CR2	On	0
1	IMG_1405	28391	right	r3	2	1	2	uni	boc	0	NA	28391uniboc-r3-s2-f1-c2-d0.CR2	On	1
1	IMG_1406	PL17_01	left	l1	2	1	2	uni	boc	0	NA	PL17_01uniboc-l1-s2-f1-c2-d0.CR2	On	0
1	IMG_1407	PL17_01	left	l2	2	1	2	uni	boc	0	NA	PL17_01uniboc-l2-s2-f1-c2-d0.CR2	On	1
1	IMG_1408	PL17_01	left	l3	2	1	2	uni	boc	0	NA	PL17_01uniboc-l3-s2-f1-c2-d0.CR2	On	0
1	IMG_1409	PL17_01	right	r1	1	1	2	uni	boc	0	NA	PL17_01uniboc-r1-s1-f1-c2-d0.CR2	On	0
1	IMG_1410	PL17_01	right	r2	1	1	2	uni	boc	0	NA	PL17_01uniboc-r2-s1-f1-c2-d0.CR2	On	0
1	IMG_1411	PL17_01	right	r3	1	1	2	uni	boc	0	NA	PL17_01uniboc-r3-s1-f1-c2-d0.CR2	On	0
1	IMG_1412	AG9RX48	left	l1	1	1	2	pue	boc	0	NA	AG9RX48pueboc-l1-s1-f1-c2-d0.CR2	On	0
1	IMG_1413	AG9RX48	left	l2	1	1	2	pue	boc	0	NA	AG9RX48pueboc-l2-s1-f1-c2-d0.CR2	On	1
1	IMG_1414	AG9RX48	right	r1	2	1	2	pue	boc	0	NA	AG9RX48pueboc-r1-s2-f1-c2-d0.CR2	On	0
1	IMG_1415	AG9RX48	right	r2	2	1	2	pue	boc	0	NA	AG9RX48pueboc-r2-s2-f1-c2-d0.CR2	On	0
1	IMG_1416	AG9RX49	right	r1	2	1	2	nig	boc	0	NA	AG9RX49nigboc-r1-s2-f1-c2-d0.CR2	On	1
1	IMG_1417	AG9RX49	right	r1	2	1	2	nig	boc	0	NA	AG9RX49nigboc-r1-s2-f1-c2-d0.CR2	On	0
1	IMG_1418	AG9RX49	left	l1	1	1	2	nig	boc	0	NA	AG9RX49nigboc-l1-s1-f1-c2-d0.CR2	On	0
1	IMG_1419	AG9RX49	left	l2	1	1	2	nig	boc	0	NA	AG9RX49nigboc-l2-s1-f1-c2-d0.CR2	On	0
1	IMG_1420	28392	left	l1	2	1	2	uni	boc	0	NA	28392uniboc-l1-s2-f1-c2-d0.CR2	On	1
1	IMG_1421	28392	left	l2	2	1	2	uni	boc	0	NA	28392uniboc-l2-s2-f1-c2-d0.CR2	On	0
1	IMG_1422	28392	right	r1	1	1	2	uni	boc	0	NA	28392uniboc-r1-s1-f1-c2-d0.CR2	On	0
1	IMG_1423	28392	right	r2	1	1	2	uni	boc	0	NA	28392uniboc-r2-s1-f1-c2-d0.CR2	On	0
1	IMG_1424	PL17_02	left	l1	1	1	2	pue	boc	0	NA	PL17_02pueboc-l1-s1-f1-c2-d0.CR2	On	0
1	IMG_1425	PL17_02	left	l2	1	1	2	pue	boc	0	NA	PL17_02pueboc-l2-s1-f1-c2-d0.CR2	On	1
1	IMG_1426	PL17_02	left	l3	1	1	2	pue	boc	0	NA	PL17_02pueboc-l3-s1-f1-c2-d0.CR2	On	0
1	IMG_1428	PL17_02	right	r1	2	1	2	pue	boc	0	NA	PL17_02pueboc-r1-s2-f1-c2-d0.CR2	On	0
1	IMG_1429	PL17_02	right	r2	2	1	2	pue	boc	0	NA	PL17_02pueboc-r2-s2-f1-c2-d0.CR2	On	0
1	IMG_1430	AG9RX50	right	r1	1	1	2	nig	boc	0	NA	AG9RX50nigboc-r1-s1-f1-c2-d0.CR2	On	0
1	IMG_1431	AG9RX50	right	r2	1	1	2	nig	boc	0	NA	AG9RX50nigboc-r2-s1-f1-c2-d0.CR2	On	0
1	IMG_1432	AG9RX50	left	l1	2	1	2	nig	boc	0	NA	AG9RX50nigboc-l1-s2-f1-c2-d0.CR2	On	1
1	IMG_1433	AG9RX50	left	l2	2	1	2	nig	boc	0	NA	AG9RX50nigboc-l2-s2-f1-c2-d0.CR2	On	0
1	IMG_1434	28393	left	l1	2	1	2	tor	boc	0	NA	28393torboc-l1-s2-f1-c2-d0.CR2	On	0
1	IMG_1435	28393	left	l2	2	1	2	tor	boc	0	NA	28393torboc-l2-s2-f1-c2-d0.CR2	On	1
1	IMG_1437	28393	left	l3	2	1	2	tor	boc	0	NA	28393torboc-l3-s2-f1-c2-d0.CR2	On	0
1	IMG_1439	28393	right	r1	1	1	2	tor	boc	0	NA	28393torboc-r1-s1-f1-c2-d0.CR2	On	0
1	IMG_1440	28393	right	r2	1	1	2	tor	boc	0	NA	28393torboc-r2-s1-f1-c2-d0.CR2	On	0
1	IMG_1442	AG9RX51	right	r1	2	1	2	pue	boc	0	NA	AG9RX51pueboc-r1-s2-f1-c2-d0.CR2	On	0
1	IMG_1443	AG9RX51	right	r2	2	1	2	pue	boc	0	NA	AG9RX51pueboc-r2-s2-f1-c2-d0.CR2	On	0
1	IMG_1445	AG9RX51	left	l1	1	1	2	pue	boc	0	NA	AG9RX51pueboc-l1-s1-f1-c2-d0.CR2	On	0
1	IMG_1446	AG9RX51	left	l2	1	1	2	pue	boc	0	NA	AG9RX51pueboc-l2-s1-f1-c2-d0.CR2	On	1
1	IMG_1448	AG9RX52	right	r1	2	1	2	nig	boc	0	NA	AG9RX52nigboc-r1-s2-f1-c2-d0.CR2	On	0
1	IMG_1449	AG9RX52	left	l1	1	1	2	nig	boc	0	NA	AG9RX52nigboc-l1-s1-f1-c2-d0.CR2	On	0
1	IMG_1450	AG9RX52	left	l2	1	1	2	nig	boc	0	NA	AG9RX52nigboc-l2-s1-f1-c2-d0.CR2	On	1
1	IMG_1451	AG9RX52	left	l3	1	1	2	nig	boc	0	NA	AG9RX52nigboc-l3-s1-f1-c2-d0.CR2	On	0
1	IMG_1452	28394	right	r1	2	1	2	nig	boc	0	NA	28394nigboc-r1-s2-f1-c2-d0.CR2	On	0
1	IMG_1453	28394	right	r2	2	1	2	nig	boc	0	NA	28394nigboc-r2-s2-f1-c2-d0.CR2	On	1
1	IMG_1455	28394	left	l1	1	1	2	nig	boc	0	NA	28394nigboc-l1-s1-f1-c2-d0.CR2	On	0
1	IMG_1456	28394	left	l2	1	1	2	nig	boc	0	NA	28394nigboc-l2-s1-f1-c2-d0.CR2	On	0
1	IMG_1457	28394	left	l3	1	1	2	nig	boc	0	NA	28394nigboc-l3-s1-f1-c2-d0.CR2	On	0
1	IMG_1458	PL17_04	right	r1	1	1	2	pue	boc	0	NA	PL17_04pueboc-r1-s1-f1-c2-d0.CR2	On	0
1	IMG_1459	PL17_04	right	r2	1	1	2	pue	boc	0	NA	PL17_04pueboc-r2-s1-f1-c2-d0.CR2	On	0
1	IMG_1460	PL17_04	right	r3	1	1	2	pue	boc	0	NA	PL17_04pueboc-r3-s1-f1-c2-d0.CR2	On	0
1	IMG_1461	PL17_04	left	l1	2	1	2	pue	boc	0	NA	PL17_04pueboc-l1-s2-f1-c2-d0.CR2	On	1
1	IMG_1462	PL17_04	left	l2	2	1	2	pue	boc	0	NA	PL17_04pueboc-l2-s2-f1-c2-d0.CR2	On	0
1	IMG_1464	28395	left	l1	1	1	2	uni	boc	0	NA	28395uniboc-l1-s1-f1-c2-d0.CR2	On	0
1	IMG_1465	28395	left	l2	1	1	2	uni	boc	0	NA	28395uniboc-l2-s1-f1-c2-d0.CR2	On	0
1	IMG_1466	28395	right	r1	2	1	2	uni	boc	0	NA	28395uniboc-r1-s2-f1-c2-d0.CR2	On	0
1	IMG_1467	28395	right	r2	2	1	2	uni	boc	0	NA	28395uniboc-r2-s2-f1-c2-d0.CR2	On	1
1	IMG_1468	PL17_05	right	r1	1	1	2	pue	boc	0	NA	PL17_05pueboc-r1-s1-f1-c2-d0.CR2	On	0
1	IMG_1469	PL17_05	right	r2	1	1	2	pue	boc	0	NA	PL17_05pueboc-r2-s1-f1-c2-d0.CR2	On	0
1	IMG_1472	PL17_05	left	l1	2	1	2	pue	boc	0	NA	PL17_05pueboc-l1-s2-f1-c2-d0.CR2	On	0
1	IMG_1473	PL17_05	left	l2	2	1	2	pue	boc	0	NA	PL17_05pueboc-l2-s2-f1-c2-d0.CR2	On	1
1	IMG_1474	28396	left	l1	1	1	2	nig	boc	0	NA	28396nigboc-l1-s1-f1-c2-d0.CR2	On	0
1	IMG_1475	28396	left	l2	1	1	2	nig	boc	0	NA	28396nigboc-l2-s1-f1-c2-d0.CR2	On	0
1	IMG_1476	28396	left	l3	1	1	2	nig	boc	0	NA	28396nigboc-l3-s1-f1-c2-d0.CR2	On	1
1	IMG_1477	28396	right	r1	2	1	2	nig	boc	0	NA	28396nigboc-r1-s2-f1-c2-d0.CR2	On	0
1	IMG_1478	28396	right	r2	2	1	2	nig	boc	0	NA	28396nigboc-r2-s2-f1-c2-d0.CR2	On	0
1	IMG_1480	PL17_06	left	l1	1	1	2	pue	boc	0	NA	PL17_06pueboc-l1-s1-f1-c2-d0.CR2	On	0
1	IMG_1481	PL17_06	left	l2	1	1	2	pue	boc	0	NA	PL17_06pueboc-l2-s1-f1-c2-d0.CR2	On	0
1	IMG_1482	PL17_06	right	r1	2	1	2	pue	boc	0	NA	PL17_06pueboc-r1-s2-f1-c2-d0.CR2	On	1
1	IMG_1484	PL17_06	right	r2	2	1	2	pue	boc	0	NA	PL17_06pueboc-r2-s2-f1-c2-d0.CR2	On	0
1	IMG_1485	28397	left	l1	2	1	2	pue	boc	0	NA	28397pueboc-l1-s2-f1-c2-d0.CR2	On	0
1	IMG_1486	28397	left	l2	2	1	2	pue	boc	0	NA	28397pueboc-l2-s2-f1-c2-d0.CR2	On	0
1	IMG_1487	28397	left	l3	2	1	2	pue	boc	0	NA	28397pueboc-l3-s2-f1-c2-d0.CR2	On	0
1	IMG_1488	28397	right	r1	1	1	2	pue	boc	0	NA	28397pueboc-r1-s1-f1-c2-d0.CR2	On	1
1	IMG_1489	28397	right	r2	1	1	2	pue	boc	0	NA	28397pueboc-r2-s1-f1-c2-d0.CR2	On	0
1	IMG_1491	PL17_07	left	l1	2	1	2	pue	boc	0	NA	PL17_07pueboc-l1-s2-f1-c2-d0.CR2	On	1
1	IMG_1492	PL17_07	left	l2	2	1	2	pue	boc	0	NA	PL17_07pueboc-l2-s2-f1-c2-d0.CR2	On	0
1	IMG_1493	PL17_07	right	r1	1	1	2	pue	boc	0	NA	PL17_07pueboc-r1-s1-f1-c2-d0.CR2	On	0
1	IMG_1494	PL17_07	right	r2	1	1	2	pue	boc	0	NA	PL17_07pueboc-r2-s1-f1-c2-d0.CR2	On	0
1	IMG_1495	28398	right	r1	1	1	2	pue	boc	0	NA	28398pueboc-r1-s1-f1-c2-d0.CR2	On	0
1	IMG_1497	28398	right	r2	1	1	2	pue	boc	0	NA	28398pueboc-r2-s1-f1-c2-d0.CR2	On	0
1	IMG_1498	28398	right	r3	1	1	2	pue	boc	0	NA	28398pueboc-r3-s1-f1-c2-d0.CR2	On	0
1	IMG_1500	28398	right	r4	1	1	2	pue	boc	0	NA	28398pueboc-r4-s1-f1-c2-d0.CR2	On	0
1	IMG_1505	28398	right	r5	1	1	2	pue	boc	0	NA	28398pueboc-r5-s1-f1-c2-d0.CR2	On	0
1	IMG_1510	28398	left	l1	2	1	2	pue	boc	0	NA	28398pueboc-l1-s2-f1-c2-d0.CR2	On	1
1	IMG_1513	AG9RX53	right	r1	1	1	2	pue	boc	0	NA	AG9RX53pueboc-r1-s1-f1-c2-d0.CR2	On	0
1	IMG_1514	AG9RX53	right	r2	1	1	2	pue	boc	0	NA	AG9RX53pueboc-r2-s1-f1-c2-d0.CR2	On	0
1	IMG_1516	AG9RX53	left	l1	2	1	2	pue	boc	0	NA	AG9RX53pueboc-l1-s2-f1-c2-d0.CR2	On	1
1	IMG_1517	AG9RX53	left	l2	2	1	2	pue	boc	0	NA	AG9RX53pueboc-l2-s2-f1-c2-d0.CR2	On	0
1	IMG_1518	28399	left	l1	1	1	2	nig	boc	0	NA	28399nigboc-l1-s1-f1-c2-d0.CR2	On	0
1	IMG_1519	28399	left	l2	1	1	2	nig	boc	0	NA	28399nigboc-l2-s1-f1-c2-d0.CR2	On	0
1	IMG_1522	28399	right	r1	2	1	2	nig	boc	0	NA	28399nigboc-r1-s2-f1-c2-d0.CR2	On	1
2	IMG_1693	PL17_23	left	l1	1	3	2	nig	por	1	yes	PL17_23nigpor-l1-s1-f3-c2-d1.CR2	On	1
2	IMG_1694	PL17_23	left	l2	1	3	2	nig	por	1	yes	PL17_23nigpor-l2-s1-f3-c2-d1.CR2	On	0
2	IMG_1695	PL17_23	left	l3	1	3	2	nig	por	1	yes	PL17_23nigpor-l3-s1-f3-c2-d1.CR2	On	0
2	IMG_1696	PL17_23	left	l4	1	3	2	nig	por	1	yes	PL17_23nigpor-l4-s1-f3-c2-d1.CR2	On	0
2	IMG_1697	PL17_23	left	l5	1	3	2	nig	por	1	yes	PL17_23nigpor-l5-s1-f3-c2-d1.CR2	On	0
2	IMG_1698	PL17_23	right	r1	2	3	2	nig	por	1	yes	PL17_23nigpor-r1-s2-f3-c2-d1.CR2	On	0
2	IMG_1699	PL17_23	right	r2	2	3	2	nig	por	1	yes	PL17_23nigpor-r2-s2-f3-c2-d1.CR2	On	0
2	IMG_1709	PL17_23	right	r3	2	3	2	nig	por	1	yes	PL17_23nigpor-r3-s2-f3-c2-d1.CR2	On	0
2	IMG_1710	PL17_23	right	r4	2	3	2	nig	por	1	yes	PL17_23nigpor-r4-s2-f3-c2-d1.CR2	On	0
2	IMG_1716	PL17_23	right	r5	2	3	2	nig	por	1	yes	PL17_23nigpor-r5-s2-f3-c2-d1.CR2	On	0
2	IMG_1718	PL17_23	right	r6	2	3	2	nig	por	1	yes	PL17_23nigpor-r6-s2-f3-c2-d1.CR2	On	0
2	IMG_1720	PL17_23	right	r7	2	3	2	nig	por	1	yes	PL17_23nigpor-r7-s2-f3-c2-d1.CR2	On	0
2	IMG_1721	PL17_23	right	r8	2	3	2	nig	por	1	yes	PL17_23nigpor-r8-s2-f3-c2-d1.CR2	On	0
2	IMG_1726	PL17_23	right	r9	2	3	2	nig	por	1	yes	PL17_23nigpor-r9-s2-f3-c2-d1.CR2	On	0
2	IMG_1727	PL17_23	right	r10	2	3	2	nig	por	1	yes	PL17_23nigpor-r10-s2-f3-c2-d1.CR2	On	0
2	IMG_1732	PL17_24	left	l1	2	3	2	chl	por	1	no	PL17_24chlpor-l1-s2-f3-c2-d1.CR2	On	1
2	IMG_1733	PL17_24	right	r1	1	3	2	chl	por	1	no	PL17_24chlpor-r1-s1-f3-c2-d1.CR2	On	0
2	IMG_1734	PL17_24	right	r2	1	3	2	chl	por	1	no	PL17_24chlpor-r2-s1-f3-c2-d1.CR2	On	0
2	IMG_1735	PL17_24	right	r3	1	3	2	chl	por	1	no	PL17_24chlpor-r3-s1-f3-c2-d1.CR2	On	0
2	IMG_1800	PL17_25	right	r1	1	3	2	chl	por	1	yes	PL17_25chlpor-r1-s1-f3-c2-d1.CR2	Off	0
2	IMG_1801	PL17_25	right	r2	1	3	2	chl	por	1	yes	PL17_25chlpor-r2-s1-f3-c2-d1.CR2	Off	0
2	IMG_1802	PL17_25	right	r3	1	3	2	chl	por	1	yes	PL17_25chlpor-r3-s1-f3-c2-d1.CR2	Off	0
2	IMG_1804	PL17_25	left	l1	2	3	2	chl	por	1	yes	PL17_25chlpor-l1-s2-f3-c2-d1.CR2	Off	0
2	IMG_1805	PL17_25	left	l2	2	3	2	chl	por	1	yes	PL17_25chlpor-l2-s2-f3-c2-d1.CR2	Off	1
2	IMG_1806	PL17_26	left	l1	1	3	2	chl	por	1	yes	PL17_26chlpor-l1-s1-f3-c2-d1.CR2	On	0
2	IMG_1807	PL17_26	left	l2	1	3	2	chl	por	1	yes	PL17_26chlpor-l2-s1-f3-c2-d1.CR2	On	0
2	IMG_1808	PL17_26	left	l3	1	3	2	chl	por	1	yes	PL17_26chlpor-l3-s1-f3-c2-d1.CR2	On	1
2	IMG_1809	PL17_26	left	l4	1	3	2	chl	por	1	yes	PL17_26chlpor-l4-s1-f3-c2-d1.CR2	On	0
2	IMG_1811	PL17_26	right	r1	2	3	2	chl	por	1	yes	PL17_26chlpor-r1-s2-f3-c2-d1.CR2	On	0
2	IMG_1813	PL17_26	right	r2	2	3	2	chl	por	1	yes	PL17_26chlpor-r2-s2-f3-c2-d1.CR2	On	0
2	IMG_1814	PL17_26	right	r3	2	3	2	chl	por	1	yes	PL17_26chlpor-r3-s2-f3-c2-d1.CR2	On	0
2	IMG_1815	PL17_26	right	r4	2	3	2	chl	por	1	yes	PL17_26chlpor-r4-s2-f3-c2-d1.CR2	On	0
2	IMG_1816	PL17_26	right	r5	2	3	2	chl	por	1	yes	PL17_26chlpor-r5-s2-f3-c2-d1.CR2	On	0
2	IMG_1817	PL17_27	left	l1	2	3	2	pue	por	1	no	PL17_27puepor-l1-s2-f3-c2-d1.CR2	On	0
2	IMG_1818	PL17_27	left	l2	2	3	2	pue	por	1	no	PL17_27puepor-l2-s2-f3-c2-d1.CR2	On	1
2	IMG_1819	PL17_27	right	r1	1	3	2	pue	por	1	no	PL17_27puepor-r1-s1-f3-c2-d1.CR2	On	0
2	IMG_1820	PL17_27	right	r2	1	3	2	pue	por	1	no	PL17_27puepor-r2-s1-f3-c2-d1.CR2	On	0
2	IMG_1821	PL17_27	right	r3	1	3	2	pue	por	1	no	PL17_27puepor-r3-s1-f3-c2-d1.CR2	On	0
2	IMG_1822	PL17_27	right	r4	1	3	2	pue	por	1	no	PL17_27puepor-r4-s1-f3-c2-d1.CR2	On	0
2	IMG_1824	PL17_28	left	l1	2	3	2	uni	por	1	no	PL17_28unipor-l1-s2-f3-c2-d1.CR2	On	0
2	IMG_1826	PL17_28	right	r1	1	3	2	uni	por	1	no	PL17_28unipor-r1-s1-f3-c2-d1.CR2	On	0
2	IMG_1827	PL17_28	right	r2	1	3	2	uni	por	1	no	PL17_28unipor-r2-s1-f3-c2-d1.CR2	On	1
2	IMG_1828	PL17_28	right	r3	1	3	2	uni	por	1	no	PL17_28unipor-r3-s1-f3-c2-d1.CR2	On	0
2	IMG_1829	PL17_28	right	r4	1	3	2	uni	por	1	no	PL17_28unipor-r4-s1-f3-c2-d1.CR2	On	0
2	IMG_1831	PL17_29	left	l1	2	3	2	chl	por	1	no	PL17_29chlpor-l1-s2-f3-c2-d1.CR2	On	0
2	IMG_1832	PL17_29	left	l2	2	3	2	chl	por	1	no	PL17_29chlpor-l2-s2-f3-c2-d1.CR2	On	0
2	IMG_1833	PL17_29	right	r1	1	3	2	chl	por	1	no	PL17_29chlpor-r1-s1-f3-c2-d1.CR2	On	1
2	IMG_1834	PL17_29	right	r2	1	3	2	chl	por	1	no	PL17_29chlpor-r2-s1-f3-c2-d1.CR2	On	0
2	IMG_1835	PL17_29	right	r3	1	3	2	chl	por	1	no	PL17_29chlpor-r3-s1-f3-c2-d1.CR2	On	0
2	IMG_1860	PL17_33	left	l1	3	3	2	chl	por	1	no	PL17_33chlpor-l1-s3-f3-c2-d1.CR2	On	0
2	IMG_1861	PL17_33	left	l2	3	3	2	chl	por	1	no	PL17_33chlpor-l2-s3-f3-c2-d1.CR2	On	1
2	IMG_1862	PL17_33	right	r1	3	3	2	chl	por	1	no	PL17_33chlpor-r1-s3-f3-c2-d1.CR2	On	0
2	IMG_1864	PL17_33	right	r2	3	3	2	chl	por	1	no	PL17_33chlpor-r2-s3-f3-c2-d1.CR2	On	0
2	IMG_1866	PL17_33	right	r3	3	3	2	chl	por	1	no	PL17_33chlpor-r3-s3-f3-c2-d1.CR2	On	0
2	IMG_1869	PL17_34	left	l1	3	3	2	chl	por	1	no	PL17_34chlpor-l1-s3-f3-c2-d1.CR2	On	0
2	IMG_1871	PL17_34	left	l2	3	3	2	chl	por	1	no	PL17_34chlpor-l2-s3-f3-c2-d1.CR2	On	1
2	IMG_1872	PL17_34	right	r1	3	3	2	chl	por	1	no	PL17_34chlpor-r1-s3-f3-c2-d1.CR2	On	0
2	IMG_1873	PL17_34	right	r2	3	3	2	chl	por	1	no	PL17_34chlpor-r2-s3-f3-c2-d1.CR2	On	0
2	IMG_1874	PL17_34	right	r3	3	3	2	chl	por	1	no	PL17_34chlpor-r3-s3-f3-c2-d1.CR2	On	0
2	IMG_1875	PL17_34	right	r4	3	3	2	chl	por	1	no	PL17_34chlpor-r4-s3-f3-c2-d1.CR2	On	0
2	IMG_1876	PL17_34	right	r5	3	3	2	chl	por	1	no	PL17_34chlpor-r5-s3-f3-c2-d1.CR2	On	0
2	IMG_1879	PL17_35	right	r1	3	3	2	ind	por	1	no	PL17_35indpor-r1-s3-f3-c2-d1.CR2	On	0
2	IMG_1880	PL17_35	left	l1	3	3	2	ind	por	1	no	PL17_35indpor-l1-s3-f3-c2-d1.CR2	On	1
2	IMG_1881	PL17_35	left	l2	3	3	2	ind	por	1	no	PL17_35indpor-l2-s3-f3-c2-d1.CR2	On	0
2	IMG_1883	PL17_36	right	r1	3	3	2	chl	por	1	yes	PL17_36chlpor-r1-s3-f3-c2-d1.CR2	On	0
2	IMG_1884	PL17_36	right	r2	3	3	2	chl	por	1	yes	PL17_36chlpor-r2-s3-f3-c2-d1.CR2	On	0
2	IMG_1885	PL17_36	right	r3	3	3	2	chl	por	1	yes	PL17_36chlpor-r3-s3-f3-c2-d1.CR2	On	0
2	IMG_1888	PL17_36	left	l1	3	3	2	chl	por	1	yes	PL17_36chlpor-l1-s3-f3-c2-d1.CR2	On	0
2	IMG_1889	PL17_36	left	l2	3	3	2	chl	por	1	yes	PL17_36chlpor-l2-s3-f3-c2-d1.CR2	On	1
2	IMG_1890	PL17_37	right	r1	3	3	2	chl	por	1	yes	PL17_37chlpor-r1-s3-f3-c2-d1.CR2	On	0
2	IMG_1891	PL17_37	right	r2	3	3	2	chl	por	1	yes	PL17_37chlpor-r2-s3-f3-c2-d1.CR2	On	0
2	IMG_1893	PL17_37	left	l1	3	3	2	chl	por	1	yes	PL17_37chlpor-l1-s3-f3-c2-d1.CR2	On	1
2	IMG_1894	PL17_37	left	l2	3	3	2	chl	por	1	yes	PL17_37chlpor-l2-s3-f3-c2-d1.CR2	On	0
2	IMG_1895	PL17_37	left	l3	3	3	2	chl	por	1	yes	PL17_37chlpor-l3-s3-f3-c2-d1.CR2	On	0
2	IMG_1898	PL17_38	left	l1	3	3	2	chl	por	1	yes	PL17_38chlpor-l1-s3-f3-c2-d1.CR2	On	0
2	IMG_1899	PL17_38	left	l2	3	3	2	chl	por	1	yes	PL17_38chlpor-l2-s3-f3-c2-d1.CR2	On	0
2	IMG_1900	PL17_38	left	l3	3	3	2	chl	por	1	yes	PL17_38chlpor-l3-s3-f3-c2-d1.CR2	On	0
2	IMG_1909	PL17_38	right	r1	3	3	2	chl	por	1	no	PL17_38chlpor-r1-s3-f3-c2-d1.CR2	On	1
2	IMG_1911	PL17_39	right	r1	3	3	2	chl	por	1	no	PL17_39chlpor-r1-s3-f3-c2-d1.CR2	On	0
2	IMG_1918	PL17_39	right	r2	3	3	2	chl	por	1	no	PL17_39chlpor-r2-s3-f3-c2-d1.CR2	On	0
2	IMG_1919	PL17_39	right	r3	3	3	2	chl	por	1	no	PL17_39chlpor-r3-s3-f3-c2-d1.CR2	On	0
2	IMG_1920	PL17_39	left	l1	3	3	2	chl	por	1	no	PL17_39chlpor-l1-s3-f3-c2-d1.CR2	On	1
2	IMG_1921	PL17_39	left	l2	3	3	2	chl	por	1	no	PL17_39chlpor-l2-s3-f3-c2-d1.CR2	On	0
2	IMG_1923	PL17_40	right	r1	3	3	2	chl	por	1	no	PL17_40chlpor-r1-s3-f3-c2-d1.CR2	On	0
2	IMG_1924	PL17_40	right	r2	3	3	2	chl	por	1	no	PL17_40chlpor-r2-s3-f3-c2-d1.CR2	On	0
2	IMG_1925	PL17_40	right	r3	3	3	2	chl	por	1	no	PL17_40chlpor-r3-s3-f3-c2-d1.CR2	On	1
2	IMG_1927	PL17_40	left	l1	3	3	2	chl	por	1	no	PL17_40chlpor-l1-s3-f3-c2-d1.CR2	On	0
2	IMG_1928	PL17_40	left	l2	3	3	2	chl	por	1	no	PL17_40chlpor-l2-s3-f3-c2-d1.CR2	On	0
2	IMG_1929	PL17_40	left	l3	3	3	2	chl	por	1	no	PL17_40chlpor-l3-s3-f3-c2-d1.CR2	On	0
2	IMG_1931	PL17_41	right	r1	3	3	2	chl	por	1	no	PL17_41chlpor-r1-s3-f3-c2-d1.CR2	On	1
2	IMG_1932	PL17_41	right	r2	3	3	2	chl	por	1	no	PL17_41chlpor-r2-s3-f3-c2-d1.CR2	On	0
2	IMG_1933	PL17_41	left	l1	3	3	2	chl	por	1	no	PL17_41chlpor-l1-s3-f3-c2-d1.CR2	On	0
2	IMG_1934	PL17_41	left	l2	3	3	2	chl	por	1	no	PL17_41chlpor-l2-s3-f3-c2-d1.CR2	On	0
2	IMG_1935	PL17_41	left	l3	3	3	2	chl	por	1	no	PL17_41chlpor-l3-s3-f3-c2-d1.CR2	On	0
2	IMG_1936	PL17_42	right	r1	3	3	2	chl	por	1	no	PL17_42chlpor-r1-s3-f3-c2-d1.CR2	On	0
2	IMG_1937	PL17_42	right	r2	3	3	2	chl	por	1	no	PL17_42chlpor-r2-s3-f3-c2-d1.CR2	On	0
2	IMG_1938	PL17_42	right	r3	3	3	2	chl	por	1	no	PL17_42chlpor-r3-s3-f3-c2-d1.CR2	On	0
2	IMG_1939	PL17_42	right	r4	3	3	2	chl	por	1	no	PL17_42chlpor-r4-s3-f3-c2-d1.CR2	On	0
2	IMG_1940	PL17_42	left	l1	3	3	2	chl	por	1	no	PL17_42chlpor-l1-s3-f3-c2-d1.CR2	On	0
2	IMG_1941	PL17_42	left	l2	3	3	2	chl	por	1	no	PL17_42chlpor-l2-s3-f3-c2-d1.CR2	On	1
2	IMG_1942	PL17_42	left	l3	3	3	2	chl	por	1	no	PL17_42chlpor-l3-s3-f3-c2-d1.CR2	On	0
2	IMG_1943	PL17_43	left	l1	3	3	2	chl	por	1	no	PL17_43chlpor-l1-s3-f3-c2-d1.CR2	On	0
2	IMG_1945	PL17_43	left	l2	3	3	2	chl	por	1	no	PL17_43chlpor-l2-s3-f3-c2-d1.CR2	On	0
2	IMG_1946	PL17_43	left	l3	3	3	2	chl	por	1	no	PL17_43chlpor-l3-s3-f3-c2-d1.CR2	On	0
2	IMG_1947	PL17_43	left	l4	3	3	2	chl	por	1	no	PL17_43chlpor-l4-s3-f3-c2-d1.CR2	On	0
2	IMG_1948	PL17_43	right	r1	3	3	2	chl	por	1	no	PL17_43chlpor-r1-s3-f3-c2-d1.CR2	On	0
2	IMG_1949	PL17_43	right	r2	3	3	2	chl	por	1	no	PL17_43chlpor-r2-s3-f3-c2-d1.CR2	On	0
2	IMG_1950	PL17_43	right	r3	3	3	2	chl	por	1	no	PL17_43chlpor-r3-s3-f3-c2-d1.CR2	On	0
2	IMG_1951	PL17_43	right	r4	3	3	2	chl	por	1	no	PL17_43chlpor-r4-s3-f3-c2-d1.CR2	On	0
2	IMG_1952	PL17_43	right	r5	3	3	2	chl	por	1	no	PL17_43chlpor-r5-s3-f3-c2-d1.CR2	On	1
2	IMG_1954	PL17_44	right	r1	3	3	2	chl	por	1	yes	PL17_44chlpor-r1-s3-f3-c2-d1.CR2	On	0
2	IMG_1955	PL17_44	right	r2	3	3	2	chl	por	1	yes	PL17_44chlpor-r2-s3-f3-c2-d1.CR2	On	1
2	IMG_1956	PL17_44	right	r3	3	3	2	chl	por	1	yes	PL17_44chlpor-r3-s3-f3-c2-d1.CR2	On	0
